ARTICLE_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,PUBLISH_DATE,VIEWS_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
352427382445,TWEET FROM: JUPITER7374,JUPITER7374,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Jupiter7374/statuses/568366717287559168,TWITTER,Feb 19 2015 11:09 AM,876166,343,185,8,689,4,5,85730,23247,3585,Positive
352427004667,TWEET FROM: CVR_PROGRAMMER,CVR_PROGRAMMER,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/CvR_Programmer/statuses/568366349753298945,TWITTER,Feb 19 2015 11:07 AM,599144,755,182,7,786,1,2,42555,25029,1531,Neutral
352426572636,TWEET FROM: ANANDAGRAWAL27,ANANDAGRAWAL27,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/anandagrawal27/statuses/568365909590417408,TWITTER,Feb 19 2015 11:06 AM,6597800,666,275,5,938,0,15,44302,29719,1809,Negative
352426708214,TWEET FROM: SHAILENDER_S,SHAILENDER_S,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Shailender_S/statuses/568365810172821504,TWITTER,Feb 19 2015 11:05 AM,8037971,341,163,3,739,0,9,67298,32262,3842,Positive
352426193014,TWEET FROM: ROHIT_BATRA,ROHIT_BATRA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/rohit_batra/statuses/568365491690942464,TWITTER,Feb 19 2015 11:04 AM,1397948,434,200,7,676,3,11,29505,35754,10362,Negative
352425869312,TWEET FROM: ANKURSOMVANSHI,ANKURSOMVANSHI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/ankursomvanshi/statuses/568365116065869824,TWITTER,Feb 19 2015 11:02 AM,1652289,507,228,4,644,4,4,60579,41025,1016,Positive
352424712105,TWEET FROM: DNYANUKULL,DNYANUKULL,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/dnyanukull/statuses/568363918604656640,TWITTER,Feb 19 2015 10:58 AM,1858333,523,274,7,757,3,4,50963,8036,12528,Neutral
352424656265,TWEET FROM: TSAVINASH,TSAVINASH,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/tsavinash/statuses/568363899390529536,TWITTER,Feb 19 2015 10:58 AM,7359842,617,276,8,938,0,5,31392,31504,6818,Negative
352424627084,TWEET FROM: KAMAALSHARMA,KAMAALSHARMA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Kamaalsharma/statuses/568363873839030272,TWITTER,Feb 19 2015 10:58 AM,2237742,451,282,8,990,2,7,86836,40367,19436,Positive
352424371826,TWEET FROM: SHEETALAMAURYA,SHEETALAMAURYA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/sheetalamaurya/statuses/568363600353472512,TWITTER,Feb 19 2015 10:56 AM,600328,669,195,10,504,2,8,81264,23166,62,Negative
352424176859,TWEET FROM: BONGCONNECTIONS,BONGCONNECTIONS,"RT @roysandip40 ""Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right""",http://twitter.com/BongConnections/statuses/568363334350675968,TWITTER,Feb 19 2015 10:55 AM,7298022,307,266,0,927,5,15,89083,12925,19483,Positive
352423826006,TWEET FROM: VINIRISH,VINIRISH,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/vinirish/statuses/568362876408197120,TWITTER,Feb 19 2015 10:54 AM,7887908,680,207,9,939,2,2,59405,32955,40648,Neutral
352423665591,TWEET FROM: SRIANURAGH,SRIANURAGH,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Srianuragh/statuses/568362670119784448,TWITTER,Feb 19 2015 10:53 AM,5464870,544,172,9,893,4,10,8567,32155,6062,Positive
352423515572,TWEET FROM: SNJN1,SNJN1,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/snjn1/statuses/568362484093956096,TWITTER,Feb 19 2015 10:52 AM,3525358,334,162,4,909,1,3,25029,30812,4747,Positive
352422845995,TWEET FROM: IMDEPS,IMDEPS,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/imdeps/statuses/568361712966975488,TWITTER,Feb 19 2015 10:49 AM,3840594,625,292,5,869,0,3,49316,29922,4437,Positive
352422648845,TWEET FROM: JAPANVYAS,JAPANVYAS,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/japanvyas/statuses/568361497434435584,TWITTER,Feb 19 2015 10:48 AM,1752986,443,269,3,694,5,2,19137,40775,8064,Neutral
352422566298,TWEET FROM: SHREYANSM,SHREYANSM,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/shreyansm/statuses/568361400973684737,TWITTER,Feb 19 2015 10:48 AM,2735036,554,241,5,506,1,2,25979,3840,2765,Neutral
352422520085,TWEET FROM: CHAWLARAVIS,CHAWLARAVIS,RT @MansukhlalBJP Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/chawlaravis/statuses/568361346741313536,TWITTER,Feb 19 2015 10:47 AM,2162234,770,276,1,692,4,9,13888,17759,33258,Negative
352422263329,TWEET FROM: SNIGDHADEV92,SNIGDHADEV92,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/snigdhadev92/statuses/568361050367614976,TWITTER,Feb 19 2015 10:46 AM,609469,416,261,5,714,0,6,96194,2839,5492,Negative
352422051360,TWEET FROM: MODIFANSCLUB,MODIFANSCLUB,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/ModiFansClub/statuses/568360815914569729,TWITTER,Feb 19 2015 10:45 AM,2322862,375,164,3,649,3,14,33019,23780,36298,Positive
352421828229,TWEET FROM: SHAIL1987,SHAIL1987,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/shail1987/statuses/568360561982832640,TWITTER,Feb 19 2015 10:44 AM,6632099,672,233,6,860,2,9,78021,13636,4295,Negative
352420785240,TWEET FROM: REBELIOUS230,REBELIOUS230,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/rebelious230/statuses/568359330853949441,TWITTER,Feb 19 2015 10:39 AM,1520398,638,266,6,593,5,4,42450,22341,4480,Neutral
352420351831,TWEET FROM: CHOUTAPELLY,CHOUTAPELLY,RT @MansukhlalBJP Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/choutapelly/statuses/568358826895806464,TWITTER,Feb 19 2015 10:37 AM,5606579,688,175,7,755,4,12,38647,35198,36634,Positive
352419209654,TWEET FROM: SMNAHAR,SMNAHAR,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/smnahar/statuses/568357610820231168,TWITTER,Feb 19 2015 10:33 AM,5137637,688,196,7,919,5,14,61455,35528,30778,Neutral
352418122754,TWEET FROM: CHNAVEEN3,CHNAVEEN3,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/chnaveen3/statuses/568356324678828032,TWITTER,Feb 19 2015 10:28 AM,4122966,591,254,6,935,0,13,9728,1342,2462,Neutral
352418015230,TWEET FROM: SAMARTHSR,SAMARTHSR,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/samarthsr/statuses/568356181162336256,TWITTER,Feb 19 2015 10:27 AM,4080277,436,293,9,935,5,2,96180,2847,10282,Positive
352417835292,TWEET FROM: NIKHILSHASTRY,NIKHILSHASTRY,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/NikhilShastry/statuses/568355950148476928,TWITTER,Feb 19 2015 10:26 AM,2447278,693,291,8,677,5,15,39522,24177,14212,Positive
352417075687,TWEET FROM: VENKATVUYYURU,VENKATVUYYURU,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/venkatvuyyuru/statuses/568355011580657664,TWITTER,Feb 19 2015 10:22 AM,382884,613,159,5,629,4,7,9429,28224,10128,Negative
352416954780,TWEET FROM: YOURSIDDU,YOURSIDDU,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/yourSiddu/statuses/568354868886265857,TWITTER,Feb 19 2015 10:22 AM,4469933,357,155,10,572,5,4,56892,8182,17199,Positive
352416899638,TWEET FROM: ANANDIITG,ANANDIITG,RT @MansukhlalBJP Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/anandiitg/statuses/568354806093340673,TWITTER,Feb 19 2015 10:21 AM,1081855,689,231,8,785,5,6,66987,19303,5687,Neutral
352416661730,TWEET FROM: PRAGNIK,PRAGNIK,RT @MansukhlalBJP Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/pragnik/statuses/568354524995276800,TWITTER,Feb 19 2015 10:20 AM,254314,431,171,2,589,5,4,90866,6155,203557,Neutral
352416249552,TWEET FROM: LOHANA1983,LOHANA1983,RT @MansukhlalBJP Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Lohana1983/statuses/568354102851153920,TWITTER,Feb 19 2015 10:19 AM,2266762,723,237,1,970,2,9,89328,19419,138152,Neutral
352416148481,TWEET FROM: MANSUKHLALBJP,MANSUKHLALBJP,Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/MansukhlalBJP/statuses/568353975591763968,TWITTER,Feb 19 2015 10:18 AM,4049269,472,257,3,942,0,3,80419,37375,10310,Positive
352415476651,TWEET FROM: DUBEY_VEDANT,DUBEY_VEDANT,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/dubey_vedant/statuses/568353193907744768,TWITTER,Feb 19 2015 10:15 AM,8393821,378,224,4,765,1,3,62766,28844,1030,Neutral
352415357468,TWEET FROM: UMESHSURYA,UMESHSURYA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/umeshsurya/statuses/568353063070625792,TWITTER,Feb 19 2015 10:15 AM,6718083,444,258,5,583,4,1,80026,4631,1152,Positive
352415566551,TWEET FROM: SHAAN27,SHAAN27,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Shaan27/statuses/568352945768566784,TWITTER,Feb 19 2015 10:14 AM,8216983,603,223,8,589,1,14,71015,13217,11869,Positive
352415100440,TWEET FROM: VISHALSUKHEJA,VISHALSUKHEJA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/vishalsukheja/statuses/568352739282935809,TWITTER,Feb 19 2015 10:13 AM,7397630,510,257,10,976,1,14,63814,31343,2610,Positive
352414839424,TWEET FROM: PRABHUFERRARI,PRABHUFERRARI,"RT @roysandip40 ""Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right""",http://twitter.com/prabhuferrari/statuses/568352406481682432,TWITTER,Feb 19 2015 10:12 AM,5542678,548,178,2,792,3,3,28730,10358,22755,Positive
352414293384,TWEET FROM: ROYSANDIP40,ROYSANDIP40,"""Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right""",http://twitter.com/roysandip40/statuses/568351790569123840,TWITTER,Feb 19 2015 10:10 AM,4730563,743,168,8,736,0,9,14397,5212,437,Positive
352414053878,TWEET FROM: MOHIT_SETHI23,MOHIT_SETHI23,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/mohit_sethi23/statuses/568351517121490944,TWITTER,Feb 19 2015 10:08 AM,1137264,490,278,1,807,3,11,94327,21422,7644,Neutral
352413827815,TWEET FROM: VINODSHADIJA,VINODSHADIJA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/vinodshadija/statuses/568351222756823040,TWITTER,Feb 19 2015 10:07 AM,3437043,415,241,0,717,4,8,72024,11613,116069,Positive
352413460041,TWEET FROM: ARYA_SHAKTAR,ARYA_SHAKTAR,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/arya_shaktar/statuses/568350755276500992,TWITTER,Feb 19 2015 10:05 AM,7732797,581,213,10,647,4,14,88231,8294,7528,Neutral
352413088877,TWEET FROM: PHALWASIYA,PHALWASIYA,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/PHalwasiya/statuses/568350353571188736,TWITTER,Feb 19 2015 10:04 AM,652622,793,271,4,846,4,12,26307,5275,317,Neutral
352412994460,TWEET FROM: VIVEKSHROFF,VIVEKSHROFF,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/vivekshroff/statuses/568350225321951232,TWITTER,Feb 19 2015 10:03 AM,283629,408,199,0,794,4,4,92349,7282,3148,Neutral
352412906482,TWEET FROM: BONGCONNECTIONS,BONGCONNECTIONS,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/BongConnections/statuses/568350116173578240,TWITTER,Feb 19 2015 10:03 AM,194057,666,190,8,641,5,4,32777,3404,19445,Neutral
352412839862,TWEET FROM: ASHOK_JASWAL,ASHOK_JASWAL,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/ashok_jaswal/statuses/568350062650068992,TWITTER,Feb 19 2015 10:03 AM,1529837,583,295,2,560,2,2,80109,40275,8038,Neutral
352412884243,TWEET FROM: SHINIGAMIKIRIN,SHINIGAMIKIRIN,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/ShinigamiKirin/statuses/568350061698134016,TWITTER,Feb 19 2015 10:03 AM,5253788,579,252,8,896,4,6,19965,17142,8781,Positive
352412527478,TWEET FROM: SUNDEEPGUMMADI,SUNDEEPGUMMADI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/sundeepgummadi/statuses/568349680821645312,TWITTER,Feb 19 2015 10:01 AM,1923018,570,265,5,623,5,6,61375,34368,13755,Positive
352412546908,TWEET FROM: DHIREN_KAUSHIK,DHIREN_KAUSHIK,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/Dhiren_Kaushik/statuses/568349663784345601,TWITTER,Feb 19 2015 10:01 AM,3967592,613,151,10,989,1,8,84081,24708,7316,Neutral
352412306671,TWEET FROM: HITENG,HITENG,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/hiteng/statuses/568349434674679808,TWITTER,Feb 19 2015 10:00 AM,325504,798,155,0,802,4,0,22638,11519,8820,Positive
352412253342,TWEET FROM: TECHBLUEPRINTS,TECHBLUEPRINTS,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/TechBlueprints/statuses/568349405591396352,TWITTER,Feb 19 2015 10:00 AM,7149075,321,155,1,985,0,14,89272,20653,14273,Negative
352412133261,TWEET FROM: BONHOMY,BONHOMY,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/bonhomy/statuses/568349316181413888,TWITTER,Feb 19 2015 10:00 AM,7561913,715,203,5,866,3,11,86553,34528,13636,Positive
352412095266,TWEET FROM: NT_149,NT_149,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/NT_149/statuses/568349261592535040,TWITTER,Feb 19 2015 09:59 AM,207599,792,248,9,684,2,7,78678,28386,11294,Neutral
352411915150,TWEET FROM: KUFRI,KUFRI,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/kufri/statuses/568349051642458112,TWITTER,Feb 19 2015 09:59 AM,4485120,658,240,4,972,0,13,69774,5479,10414,Negative
352411846994,TWEET FROM: PRASHANTRATHI08,PRASHANTRATHI08,RT @IndiaSpeaksPR Remember Sagarika Ghose asking CAG Vinod Rai whether he had an axe to grind with the Govt? Not a peep since the auction proved him right,http://twitter.com/prashantrathi08/statuses/568348967441862656,TWITTER,Feb 19 2015 09:58 AM,427768,633,247,2,645,1,2,92723,12830,31181,Neutral
